Date,OPEN,HIGH,LOW,LAST_PRICE,NUMBER_TICKS,VOLUME,VALUE,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:08,7822.7,7822.7,7820.85,7822.15,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:09,7822.35,7823.95,7821.9,7822.85,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:10,7823.05,7823.05,7821.05,7822.45,61,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:11,7821.65,7823.8,7821.45,7823.75,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:12,7822.55,7824.1,7822.45,7822.7,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:13,7822.6,7822.95,7820.8,7822.3,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:14,7822.35,7822.45,7821.5,7821.95,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:15,7821.25,7821.45,7818.4,7818.55,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:16,7818.95,7819,7817.85,7817.85,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:17,7817.95,7817.95,7816.55,7817.1,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:18,7817.3,7818.75,7815.75,7818.2,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:19,7818.5,7818.75,7817.35,7818.15,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:20,7818.3,7818.3,7816.6,7816.85,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:21,7816.6,7818.55,7816.05,7818.1,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:22,7818.2,7819.7,7818.2,7819.4,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:23,7819.55,7822.3,7818.55,7821.1,61,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:24,7821.05,7821.2,7820.2,7820.5,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:25,7820.8,7820.8,7819.7,7820.15,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:26,7820.2,7820.2,7817.85,7817.85,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:27,7818.1,7818.45,7817.15,7817.65,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:28,7817.95,7817.95,7815.6,7816.85,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:29,7817.25,7817.45,7816.3,7817.35,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:30,7816.05,7820.1,7815.6,7820.1,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:31,7820.05,7820.2,7817.8,7819.75,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:32,7818.95,7820.7,7818.75,7820.65,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:33,7820.95,7822.4,7820.6,7821.95,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:34,7820.9,7822.75,7820.75,7821.95,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:35,7822.45,7824.2,7820.15,7823.7,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:36,7823.65,7824.6,7821.7,7822.05,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:37,7822.05,7823.4,7821.9,7822.55,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:38,7822.7,7823.95,7821.2,7821.95,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:39,7822,7822.65,7820.6,7821.4,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:40,7821.35,7823.1,7820.75,7822.9,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:41,7822.85,7824.1,7822.15,7824.05,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:42,7824.1,7824.7,7822.45,7824.65,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:43,7823.65,7824.45,7823.6,7823.65,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:44,7823.35,7824.4,7822.7,7823.65,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:45,7823.65,7824.55,7823.15,7823.75,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:46,7823.85,7824.55,7823.6,7824.4,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:47,7824.4,7826.6,7824.3,7826.25,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:48,7826.3,7827.2,7825.8,7826.45,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:49,7826.5,7826.5,7825.1,7826.1,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:50,7825.85,7826.5,7824.95,7825.4,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:51,7825.4,7825.9,7824.85,7824.85,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:52,7825,7825,7821.35,7821.55,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:53,7820.55,7823.75,7820.45,7823.5,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:54,7822.85,7823,7821.95,7822.5,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:55,7823.05,7823.9,7821.4,7823.35,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:56,7823.3,7823.7,7822.45,7823.15,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:57,7823.15,7824.7,7822.95,7824.4,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:58,7824.6,7824.65,7822.2,7822.7,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 10:59,7822.7,7823.1,7821.9,7821.9,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:00,7821.85,7822.75,7821.4,7821.55,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:01,7821.5,7821.7,7820.4,7820.4,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:02,7820.05,7820.95,7819.7,7819.95,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:03,7820.1,7822.2,7819.9,7821.25,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:04,7821.2,7823.15,7821.2,7823.15,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:05,7822.9,7824.2,7822.85,7824.05,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:06,7824.15,7826.25,7824.15,7826.25,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:07,7826.45,7827.75,7826.3,7826.65,61,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:08,7826.65,7827.25,7825.45,7826.8,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:09,7826.8,7828,7825.85,7826,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:10,7825.85,7826.6,7825.4,7825.95,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:11,7826.2,7828.25,7826.2,7827.25,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:12,7827.45,7828.3,7827.4,7828.25,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:13,7828.35,7829.85,7827.8,7828.3,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:14,7828.25,7828.4,7825.6,7825.65,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:15,7825.6,7826.1,7824.7,7825.1,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:16,7824.85,7825.05,7823.6,7824.2,61,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:17,7824.1,7825.55,7823.55,7825.5,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:18,7825.55,7826.1,7825.4,7825.5,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:19,7825.4,7826.85,7825.4,7826.6,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:20,7826.4,7826.95,7826,7826.85,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:21,7826.9,7828.4,7826.75,7828.25,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:22,7828.45,7828.9,7827.8,7828.2,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:23,7827.9,7827.9,7825.1,7825.65,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:24,7825.2,7825.4,7824.15,7824.3,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:25,7823.9,7824.4,7822.6,7823.05,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:26,7822.75,7823.4,7822.55,7822.85,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:27,7822.8,7823.35,7821.5,7822.95,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:28,7822.8,7823.1,7821.45,7821.6,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:29,7821.65,7822.6,7821.45,7822.35,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:30,7822.4,7822.5,7820.35,7820.5,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:31,7820.55,7823.1,7819.95,7821.5,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:32,7821.45,7825.05,7821.45,7824.65,61,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:33,7824.65,7825.55,7824.65,7825.2,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:34,7824.8,7825,7823,7823,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:35,7822.9,7823.6,7822.55,7823.6,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:36,7823.5,7824,7823.15,7823.95,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:37,7823.95,7826.05,7823.9,7825.2,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:38,7825.2,7826,7824.3,7825.3,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:39,7825.3,7826.5,7824.85,7825.7,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:40,7826,7827.1,7825.15,7826.65,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:41,7827.25,7829,7826.65,7829,61,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:42,7828.45,7829.65,7827.8,7828.75,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:43,7828.65,7828.9,7825.75,7826.2,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:44,7825.5,7826.25,7824.5,7825.85,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:45,7825.75,7826.9,7825.7,7826.7,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:46,7826.55,7827,7825.2,7826,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:47,7825.95,7826.35,7825.1,7825.1,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:48,7825.15,7825.75,7823.4,7823.45,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:49,7823,7824.7,7822.65,7823,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:50,7822.95,7822.95,7821.8,7822.85,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:51,7822.7,7822.95,7821.4,7821.65,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:52,7821.9,7823,7821.25,7821.25,61,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:53,7821.15,7821.95,7820.6,7821.3,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:54,7821.1,7823.05,7820.7,7822.8,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:55,7822.55,7824.4,7820.35,7820.5,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:56,7820.3,7820.85,7819.8,7819.95,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:57,7820.1,7820.2,7817.55,7817.55,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:58,7817.75,7817.75,7815.8,7816.2,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 11:59,7816.25,7818.05,7816,7817.8,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:00,7817.6,7817.6,7816,7816,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:01,7816.05,7816.05,7813.5,7814.25,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:02,7814.05,7814.5,7810.95,7811.1,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:03,7811.2,7814.35,7811.2,7814.2,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:04,7814.25,7815.4,7814.1,7814.75,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:05,7814.8,7817.35,7814.3,7817.35,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:06,7817.2,7819.55,7817.15,7819.15,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:07,7819.15,7820.2,7818.8,7819.95,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:08,7819.95,7821.55,7819.65,7821.55,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:09,7821.5,7825,7821.5,7824.9,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:10,7824.95,7833.6,7824.75,7832.4,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:11,7832.3,7832.95,7830.85,7832.05,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:12,7832,7832,7830.3,7831.1,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:13,7830.75,7830.85,7828.5,7828.5,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:14,7828.85,7829.25,7827.75,7829.1,61,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:15,7829,7831.55,7829,7831.5,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:16,7831.1,7832.9,7831,7832.5,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:17,7832.15,7833.25,7831.65,7832.05,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:18,7831.9,7832,7830.2,7830.7,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:19,7830.4,7830.9,7827.1,7827.75,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:20,7827.5,7832.45,7827.5,7832.35,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:21,7833.05,7838.35,7833.05,7836.55,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:22,7836.1,7838,7835.8,7837.5,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:23,7837.5,7842.35,7837.3,7842,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:24,7841.95,7842.2,7841.05,7841.4,62,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:25,7841.85,7841.85,7837.35,7837.35,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:26,7837.7,7839.6,7837.15,7838.5,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:27,7838.3,7838.3,7835.6,7835.8,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:28,7836.1,7838.35,7835.7,7838.35,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:29,7838.3,7838.3,7834.75,7834.95,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:30,7835.05,7837.4,7834.65,7834.65,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:31,7834.75,7835.55,7830.6,7830.6,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:32,7830.95,7833.2,7830.6,7833.05,61,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:33,7833,7835.1,7832.95,7834.35,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:34,7834.05,7838.15,7834.05,7838.05,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:35,7837.85,7839.45,7837.3,7839,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:36,7838.85,7844.25,7838.85,7843.95,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:37,7843.45,7843.95,7839.4,7840.05,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:38,7840.2,7842,7840.2,7841.85,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:39,7841.95,7842.35,7840.15,7840.35,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:40,7840.2,7840.9,7839.9,7840.45,61,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:41,7840.7,7841.4,7836.45,7836.7,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:42,7836.85,7836.95,7835.5,7836.7,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:43,7836.4,7837.55,7835.15,7837.3,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:44,7837.65,7838.3,7836.85,7837.3,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:45,7836.9,7837.1,7830.2,7830.2,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:46,7830.3,7831.15,7829.5,7830.15,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:47,7829.85,7832.8,7829.6,7832.8,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:48,7832.7,7834.55,7832.7,7834.1,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:49,7834.35,7835.1,7832.05,7833.2,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:50,7833.3,7834.65,7832.85,7834.4,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:51,7834.5,7835.55,7832.9,7833.4,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:52,7833.5,7834.85,7832.95,7834.7,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:53,7834.7,7836.25,7834.35,7836.2,61,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:54,7836.4,7838.25,7836.1,7837.4,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:55,7837.7,7842.05,7837.65,7841.65,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:56,7841.6,7843,7841.2,7842.85,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:57,7842.9,7844.55,7842.65,7844.45,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:58,7844.15,7858.3,7844.05,7855.3,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 12:59,7855.45,7866.55,7855.35,7865.45,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:00,7866.1,7866.45,7860,7861.8,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:01,7861.75,7862.05,7857.4,7859.25,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:02,7858.9,7861.95,7858.2,7861.55,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:03,7861.7,7861.9,7859.55,7860.2,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:04,7861.05,7863.2,7858.05,7858.45,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:05,7857.85,7860.25,7856.95,7857.65,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:06,7857.5,7857.9,7856.2,7856.45,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:07,7856.45,7859,7856,7857.3,61,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:08,7857.35,7857.7,7853.95,7854.8,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:09,7854.5,7860.35,7854.5,7859.5,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:10,7859.25,7859.85,7856.65,7857.05,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:11,7857.15,7857.7,7856.1,7856.55,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:12,7856.4,7857.1,7844.25,7848.35,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:13,7848.45,7849,7847.5,7848.25,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:14,7848.2,7848.35,7846.85,7847.7,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:15,7847.65,7848.55,7847.35,7848.45,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:16,7848.25,7850.2,7848.25,7850.1,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:17,7849.95,7851.9,7849.4,7849.4,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:18,7849.55,7851.25,7849.05,7850.35,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:19,7850.45,7853.4,7850.05,7853.4,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:20,7853.1,7853.65,7852.05,7852.05,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:21,7852,7852,7846.9,7848.5,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:22,7848.75,7851.2,7847.15,7847.15,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:23,7847.4,7850,7845.95,7850,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:24,7850.05,7851.15,7848.05,7848.05,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:25,7847.85,7851.2,7847.8,7851,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:26,7851.05,7851.7,7850.5,7851.65,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:27,7851.55,7852.45,7850.55,7851.8,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:28,7851.8,7851.8,7847.75,7848.45,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:29,7848.4,7850.85,7848.4,7850.55,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:30,7850.6,7851.9,7849.6,7850.7,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:31,7850.9,7851.7,7850.15,7850.5,61,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:32,7850,7854.55,7850,7854.25,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:33,7854.4,7856.05,7853.8,7854.05,61,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:34,7854.65,7856,7854.05,7854.3,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:35,7854.6,7857.25,7854.6,7856.5,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:36,7857.5,7858.25,7856.45,7856.55,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:37,7857.65,7857.65,7854.45,7855.3,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:38,7855.2,7857.05,7853.25,7855.55,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:39,7855.95,7857.25,7853.85,7855.1,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:40,7855.15,7856.45,7851.65,7853.1,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:41,7853.15,7856.6,7852.9,7855.9,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:42,7856.1,7858.45,7855.35,7856.95,61,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:43,7858.25,7858.6,7856.3,7856.3,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:44,7857.45,7859.05,7855.2,7855.2,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:45,7857.3,7857.3,7853.7,7853.7,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:46,7855.45,7855.45,7849.15,7849.95,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:47,7851.15,7851.95,7849.3,7850.7,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:48,7851.9,7853.95,7850.6,7853.6,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:49,7854.55,7855.7,7853.5,7855.55,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:50,7855.6,7860.05,7855.6,7858.4,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:51,7858.55,7859.3,7856.7,7856.7,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:52,7856.85,7858.2,7855.7,7856.3,61,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:53,7857.15,7857.15,7854.9,7856.1,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:54,7856.35,7856.8,7854.9,7855.2,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:55,7855.8,7855.8,7851.95,7852.1,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:56,7853.45,7854.35,7852.6,7853.8,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:57,7855.3,7855.3,7851.4,7853.3,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:58,7854.25,7854.5,7852.9,7853.5,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 13:59,7854.6,7855.3,7839.2,7839.2,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 14:00,7840.55,7843.6,7840.55,7842.15,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 14:01,7842.55,7845.7,7842.55,7845.7,47,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 14:02,7846,7846.9,7844.6,7844.7,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 14:03,7845.75,7845.75,7842.25,7843.65,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 14:04,7844.75,7844.75,7841.25,7842.9,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 14:05,7844.15,7846.7,7843.8,7846.7,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 14:06,7846.65,7847.45,7844.3,7846.4,61,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 14:07,7847.95,7849.3,7846.9,7848.15,59,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 14:08,7848.1,7849.35,7848.1,7848.75,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 14:09,7848.55,7851.15,7848.15,7850.85,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 14:10,7850.9,7852.35,7846,7848.4,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 14:11,7848.3,7849.55,7845.85,7845.85,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 14:12,7845.95,7847.3,7844.3,7845.85,60,0,0,,,,,,,,,,,,,,,,,,,,
5/18/2016 14:13,7846.2,7848.45,7846.2,7847.9,60,0,0,,,,,,,,,,,,,,,,,,,,
